Ano,Links (ESQUIZOFRENIA),Ano,Links (ESQUIZOFRÊNICO),Ano,Links (ESQUIZOFRÊNICA),Ano,Links (ESQUIZOFRÊNICOS),Ano,Links (ESQUIZOFRÊNICAS),,LINKS METAFÓRICOS,LINKS NÃO METAFÓRICOS
2002,http://www1.folha.uol.com.br/fsp/fovest/fo2609200214.htm,2004,http://www1.folha.uol.com.br/fsp/esporte/fk0106200418.htm,2009,http://www1.folha.uol.com.br/folha/informatica/ult124u554394.shtml,2012,http://www1.folha.uol.com.br/colunas/helioschwartsman/1036106-alienistas-e-alienados.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/educacao/ult305u10765.shtml,2004,http://www1.folha.uol.com.br/fsp/ilustrad/fq3005200413.htm,2009,http://www1.folha.uol.com.br/fsp/esporte/fk0203200924.htm,2013,http://f5.folha.uol.com.br/estranho/2013/12/1381083-tv-russa-usa-programa-infantil-como-simbolo-de-decadencia-ocidental.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/ciencia/fe0210200201.htm,2004,http://www1.folha.uol.com.br/folha/ilustrada/ult90u44565.shtml,2010,http://www1.folha.uol.com.br/fsp/ribeirao/ri2912201005.htm,2013,http://www1.folha.uol.com.br/bbc/2013/12/1381063-tv-russa-usa-programa-infantil-como-simbolo-de-decadencia-ocidental.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/ciencia/ult306u7352.shtml,2004,http://www1.folha.uol.com.br/fsp/ilustrad/fq2805200408.htm,2010,http://www1.folha.uol.com.br/fsp/ilustrad/fq1112201025.htm,2013,http://www1.folha.uol.com.br/ilustrissima/2013/10/1351811-estranhos-no-ninho.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/mundo/ult94u46112.shtml,2004,http://www1.folha.uol.com.br/fsp/ilustrad/fq2805200409.htm,2010,http://www1.folha.uol.com.br/fsp/mercado/me0412201038.htm,2013,http://www1.folha.uol.com.br/fsp/ilustrissima/132471-estranhos-no-ninho.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/ilustrad/fq1810200212.htm,2004,http://www1.folha.uol.com.br/fsp/ilustrad/fq2805200407.htm,2010,http://www1.folha.uol.com.br/folhateen/821125-carlos-dias-povoa-galeria-com-seres-coloridos-e-surreais-em-mostra-inedita.shtml,2013,http://www1.folha.uol.com.br/colunas/luizcaversan/2013/10/1352506-gente-invisivel.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/folhatee/fm2810200209.htm,2004,http://www1.folha.uol.com.br/folha/pensata/ult512u179.shtml,2010,http://www1.folha.uol.com.br/saopaulo/812397-gikovate-no-diva.shtml,2013,http://www1.folha.uol.com.br/colunas/painel/2013/06/1293647-rompimento-de-gurgel-e-duprat-pode-mexer-na-sucessao-do-ministerio-publico-federal.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/ciencia/ult306u7555.shtml,2004,http://www1.folha.uol.com.br/fsp/opiniao/fz1505200402.htm,2010,http://www1.folha.uol.com.br/fsp/mercado/me0109201020.htm,2013,http://www1.folha.uol.com.br/fsp/poder/113592-painel.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/acontece/ac0311200202.htm,2004,http://www1.folha.uol.com.br/folha/ilustrada/ult90u43420.shtml,2010,http://www1.folha.uol.com.br/fsp/ilustrissima/il2908201006.htm,2013,http://www1.folha.uol.com.br/colunas/franciscodaudt/2013/06/1292990-avatar.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/ilustrada/ult90u28503.shtml,2004,http://www1.folha.uol.com.br/fsp/mais/fs1403200404.htm,2010,http://www1.folha.uol.com.br/mercado/761537-teste-mostra-qual-e-o-melhor-carro-para-viajar-nas-ferias.shtml,2013,http://www1.folha.uol.com.br/fsp/cotidiano/113466-avatar.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/mundo/ft0611200218.htm,2005,http://www1.folha.uol.com.br/fsp/dinheiro/fi1212200506.htm,2010,http://www1.folha.uol.com.br/fsp/veiculos/cv0407201001.htm,2013,http://guia.folha.uol.com.br/passeios/1268618-confira-50-boas-atracoes-para-aproveitar-por-ate-r-15.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/mundo/ult94u47446.shtml,2005,http://www1.folha.uol.com.br/folha/bbc/ult272u48915.shtml,2010,http://www1.folha.uol.com.br/fsp/ilustrad/fq2706201017.htm,2013,http://www1.folha.uol.com.br/ilustrada/2013/04/1268143-mostra-no-instituto-moreira-salles-ve-modernidade-de-esquizofrenicos.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/bbc/ult272u15434.shtml,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq0712200507.htm,2010,http://www1.folha.uol.com.br/mundo/752876-eua-dizem-que-relacao-da-russia-com-ira-e-duvidosa.shtml,2013,http://www1.folha.uol.com.br/fsp/acontece/105579-mostra-ve-modernidade-de-esquizofrenicos.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/mundo/ft0711200211.htm,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq0312200509.htm,2010,http://www1.folha.uol.com.br/fsp/ilustrad/fq2404201014.htm,2013,http://guia.folha.uol.com.br/passeios/1265139-veja-seis-dicas-de-passeios-gratis-para-o-fim-de-semana.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/ilustrad/fq0811200209.htm,2005,http://www1.folha.uol.com.br/fsp/mundo/ft1311200505.htm,2010,http://www1.folha.uol.com.br/folha/livrariadafolha/ult10082u717425.shtml,2013,http://www1.folha.uol.com.br/fsp/ilustrada/102978-e-hoje.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/opiniao/fz1111200211.htm,2005,http://www1.folha.uol.com.br/fsp/mundo/ft2509200516.htm,2010,http://www1.folha.uol.com.br/fsp/opiniao/fz3103201004.htm,2014,http://www1.folha.uol.com.br/livrariadafolha/2014/12/1564232-veja-dicas-de-e-books-para-melhorar-o-relacionamento-com-a-familia.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/folhatee/fm1111200221.htm,2005,http://www1.folha.uol.com.br/fsp/acontece/ac0609200502.htm,2010,http://www1.folha.uol.com.br/folha/livrariadafolha/ult10082u714234.shtml,2014,http://www1.folha.uol.com.br/saopaulo/2014/11/1540276-comedia-musical-surpreende-com-visual-impactante-e-humor-nonsense.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/dinheiro/fi1911200201.htm,2005,http://www1.folha.uol.com.br/folha/ciencia/ult306u13646.shtml,2010,http://www1.folha.uol.com.br/folha/ilustrada/ult90u714406.shtml,2014,http://www1.folha.uol.com.br/cotidiano/2014/10/1534827-com-oficinas-e-teatro-artistas-dividem-espaco-com-pacientes-psiquiatricos.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/bbc/ult272u15907.shtml,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq1108200520.htm,2010,http://www1.folha.uol.com.br/fsp/cotidian/ff1802201028.htm,2014,http://www1.folha.uol.com.br/fsp/cotidiano/191370-hotel-da-loucura.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/pensata/ult510u84.shtml,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq3107200509.htm,2010,http://www1.folha.uol.com.br/fsp/dinheiro/fi2001201005.htm,2014,http://guia.folha.uol.com.br/teatro/2014/08/1503785-com-cama-elastica-peca-biografica-nijinsky-mescla-teatro-e-danca.shtml,,,,,
2002,http://www1.folha.uol.com.br/colunas/helioschwartsman/356313-pdo-parricidiop.shtml,2005,http://www1.folha.uol.com.br/fsp/cotidian/ff2407200528.htm,2011,http://www1.folha.uol.com.br/bbc/974336-na-argentina-filho-de-desaparecidos-luta-para-manter-nome-adotivo.shtml,2014,http://www1.folha.uol.com.br/livrariadafolha/2014/08/1494441-autor-de-longe-da-arvore-fala-de-filhos-que-fogem-de-padroes-sociais-na-flip.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/ciencia/ult306u7813.shtml,2005,http://www1.folha.uol.com.br/fsp/especial/fj0506200508.htm,2011,http://www1.folha.uol.com.br/fsp/ilustrad/fq2908201116.htm,2014,http://www1.folha.uol.com.br/opiniao/2014/05/1460999-nuno-ramos-suspeito-que-estamos.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/equilibrio/eq0512200205.htm,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq0206200511.htm,2011,http://www1.folha.uol.com.br/ilustrada/962299-quadrinista-allan-sieber-escracha-em-novo-talk-show.shtml,2014,http://www1.folha.uol.com.br/fsp/opiniao/168057-suspeito-que-estamos.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/ilustrada/ult90u29193.shtml,2005,http://www1.folha.uol.com.br/folha/ciencia/ult306u13244.shtml,2011,http://www1.folha.uol.com.br/fsp/ilustrad/fq2108201115.htm,2014,http://www1.folha.uol.com.br/ilustrada/2014/04/1439068-diretor-recupera-entrevista-esquecida-de-nise-da-silveira-em-documentario.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/reuters/ult112u25634.shtml,2005,http://www1.folha.uol.com.br/fsp/ciencia/fe1905200503.htm,2011,http://www1.folha.uol.com.br/cotidiano/955370-furto-ao-banco-central-so-pode-ser-contado-em-ficcao-diz-escritor.shtml,2014,http://www1.folha.uol.com.br/fsp/ilustrada/160794-diretor-recupera-entrevista-esquecida-de-nise-da-silveira.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/ciencia/fe1512200201.htm,2005,http://www1.folha.uol.com.br/fsp/mais/fs0805200510.htm,2011,http://www1.folha.uol.com.br/fsp/cotidian/ff2906201117.htm,2014,http://www1.folha.uol.com.br/opiniao/2014/02/1410284-rachel-sheherazade-ordem-ou-barbarie.shtml,,,,,
2002,http://www1.folha.uol.com.br/fsp/ilustrad/fq2512200211.htm,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq1204200522.htm,2011,http://www1.folha.uol.com.br/fsp/ilustrad/fq1704201119.htm,2014,http://www1.folha.uol.com.br/fsp/opiniao/151685-ordem-ou-barbarie.shtml,,,,,
2002,http://www1.folha.uol.com.br/folha/ilustrada/ult90u29652.shtml,2005,http://www1.folha.uol.com.br/fsp/acontece/ac1004200502.htm,2011,http://www1.folha.uol.com.br/fsp/ilustrad/fq1604201127.htm,2014,http://www1.folha.uol.com.br/colunas/claudiacollucci/2014/02/1407072-esquizofrenia-e-seus-estigmas.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ilustrad/fq0301200325.htm,2005,http://www1.folha.uol.com.br/fsp/brasil/fc2103200501.htm,2011,http://www1.folha.uol.com.br/ilustrissima/877836-trecho-de-vista-do-rio.shtml,2014,http://www1.folha.uol.com.br/ciencia/2014/01/1399472-diagrama-de-sonhos-ajuda-no-diagnostico-de-psicose.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/opiniao/fz0501200309.htm,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq1403200502.htm,2011,http://www1.folha.uol.com.br/bbc/873584-forno-e-fogao-na-casa-branca.shtm,2014,http://www1.folha.uol.com.br/fsp/cienciasaude/148146-diagrama-de-sonhos-ajuda-diagnostico-de-psicoses.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/brasil/fc0901200313.htm,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq0803200518.htm,2012,http://www1.folha.uol.com.br/colunas/luliradfahrer/1205493-o-espirito-dos-natais-futuros.shtml,2014,http://www1.folha.uol.com.br/ilustrissima/2014/01/1396019-novo-mas-nem-tao-admiravel.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/opiniao/fz0901200304.htm,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq2002200514.htm,2012,http://www1.folha.uol.com.br/ilustrada/1173715-autor-de-gomorra-roberto-saviano-comenta-ligacoes-entre-mafia-italiana-e-brasil.shtml,2014,http://www1.folha.uol.com.br/fsp/ilustrissima/147326-novo-mas-nem-tao-admiravel.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/brasil/ult96u44558.shtml,2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq1302200502.htm,2012,http://www1.folha.uol.com.br/fsp/ilustrada/73657-cosa-nostra.shtml,2015,http://f5.folha.uol.com.br/voceviu/2015/12/1713499-conheca-a-sindrome-que-faz-as-pessoas-acreditarem-que-estao-mortas.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/bbc/ult272u17094.shtml,2006,http://www1.folha.uol.com.br/fsp/acontece/ac1912200601.htm,2012,http://www1.folha.uol.com.br/ilustrada/1168454-italiano-coroa-sua-historia-de-amor-com-baudelaire.shtml,2015,http://www1.folha.uol.com.br/fsp/cotidiano/233668-a-espera-do-metallica-fas-se-empolgam-com-mais-metal.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/dinheiro/ult91u62411.shtml,2006,http://www1.folha.uol.com.br/folha/ilustrada/ult90u66963.shtml,2012,http://www1.folha.uol.com.br/fsp/ilustrada/71678-italiano-coroa-sua-historia-de-amor-com-baudelaire.shtml,2015,http://www1.folha.uol.com.br/ilustrada/2015/09/1684032-korn-lota-palco-secundario-e-abre-rodas-de-pogo-na-plateia.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/brasil/fc2601200330.htm,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq1412200607.htm,2012,http://www1.folha.uol.com.br/ilustrissima/1157475-jorge-coli-comenta-o-episodio-de-censura-na-abl.shtml,2015,http://www1.folha.uol.com.br/ilustrissima/2015/07/1659929-o-rico-legado-do-museu-de-imagens-do-inconsciente.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/mais/fs2601200303.htm,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq3011200611.htm,2012,http://www1.folha.uol.com.br/fsp/ilustrissima/67384-a-caixa-de-pandora.shtml,2015,http://www1.folha.uol.com.br/fsp/ilustrissima/227349-o-rico-legado-do-museu-de-imagens-do-inconsciente.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/brasil/ult96u45198.shtml,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq2511200632.htm,2012,http://www1.folha.uol.com.br/livrariadafolha/931308-leia-trecho-de-o-que-as-mulheres-querem.shtml,2015,http://www1.folha.uol.com.br/paineldoleitor/2015/06/1646437-fisico-liga-relatos-de-abducoes-por-ovnis-a-esquizofrenia.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/cotidian/ff0202200303.htm,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq2210200625.htm,2012,http://www1.folha.uol.com.br/poder/1139251-justica-nega-liminar-para-barrar-que-lacerda-use-dilma-na-tv.shtml,2015,http://www1.folha.uol.com.br/fsp/opiniao/223685-painel-do-leitor.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/cotidiano/ult95u68012.shtml,2006,http://www1.folha.uol.com.br/fsp/opiniao/fz2509200610.htm,2012,http://www1.folha.uol.com.br/poder/1137274-patrus-diz-que-adversarios-sao-esquizofrenicos-na-relacao-com-dilma.shtml,2015,https://f5.folha.uol.com.br/voceviu/2015/06/1645364-top-5---do-cemiterio-virtual-de-game-of-thrones-a-maju-confira-as-mais-lidas-da-semana.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ciencia/fe1502200303.htm,2006,http://www1.folha.uol.com.br/folha/ciencia/ult306u15211.shtml,2012,http://www1.folha.uol.com.br/tec/1131615-semelhante-ao-macbook-air-no-visual-asus-zenbook-ux21-tem-teclado-ruim.shtml,2015,http://f5.folha.uol.com.br/bichos/2015/06/1641592-donos-de-gatos-sao-mais-propensos-a-ter-esquizofrenia-diz-estudo.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/ciencia/ult306u8463.shtml,2006,http://www1.folha.uol.com.br/fsp/ciencia/fe2009200601.htm,2012,http://www1.folha.uol.com.br/fsp/tec/58984-semelhante-ao-air-no-visual-aparelho-tem-teclado-ruim.shtml,2015,http://www1.folha.uol.com.br/livrariadafolha/2015/06/1637310-leia-trecho-de-uivo-kadish-e-outros-poemas-de-allen-ginsberg.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ilustrad/fq2202200308.htm,2006,http://www1.folha.uol.com.br/folha/brasil/ult96u82346.shtml,2012,http://www1.folha.uol.com.br/ilustrada/1129835-elo-com-a-academia-devastou-prosa-do-pais-diz-cristovao-tezza.shtml,2015,http://www1.folha.uol.com.br/livrariadafolha/2015/03/1597336-em-livro-escritor-conta-a-historia-do-comunismo-aos-doentes-mentais.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/ilustrada/ult90u30900.shtml,2006,http://www1.folha.uol.com.br/folha/brasil/ult96u81853.shtml,2012,http://www1.folha.uol.com.br/fsp/ilustrada/58162-elo-com-a-academia-devastou-prosa-do-pais-diz-escritor.shtml,2015,http://www1.folha.uol.com.br/saopaulo/2015/02/1586112-garota-exemplar-tem-atuacoes-dialogos-e-roteiro-fracos.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ciencia/fe2403200301.htm,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq1608200608.htm,2012,http://www1.folha.uol.com.br/ilustrada/1124079-cantora-sinead-oconnor-ameaca-site-depois-de-ser-chamada-de-esquizofrenica.shtml,2016,http://www1.folha.uol.com.br/colunas/tostao/2016/10/1827629-grandes-jogadores-tem-a-lucidez-para-fazer-as-escolhas-certas.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/ciencia/ult306u8698.shtml,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq2107200604.htm,2012,http://f5.folha.uol.com.br/televisao/1116230-novela-miguel-diz-que-pilar-sumiu-e-pede-ajuda-aos-rebeldes-em-rebelde.shtml,2016,http://guia.folha.uol.com.br/cinema/2016/09/dois-filmes-nacionais-que-disputam-vaga-no-oscar-estao-em-cartaz.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ilustrad/fq0504200319.htm,2006,http://www1.folha.uol.com.br/folha/mundo/ult94u97406.shtml,2012,http://www.agora.uol.com.br/show/ult10111u1117268.shtml,2016,http://www.agora.uol.com.br/show/2016/07/1795786-nise---o-coracao-da-loucura-sai-em-dvd.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/opiniao/fz0604200304.htm,2006,http://www1.folha.uol.com.br/fsp/mais/fs2506200606.htm,2012,http://www1.folha.uol.com.br/tec/1109187-servicos-para-comprar-seguidores-no-twitter-tornam-linha-do-tempo-esquizofrenica.shtml,2016,http://f5.folha.uol.com.br/televisao/2016/07/10003036-jamie-oliver-fala-sem-parar-no-e-de-casa-e-deixa-tradutor-simultaneo-sem-folego.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/opiniao/fz1304200310.htm,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq0106200623.htm,2012,http://www1.folha.uol.com.br/fsp/tec/50800-confesso-paguei-por-seguidores-para-meu-twitter.shtml,2016,http://www1.folha.uol.com.br/ilustrada/2016/04/1763369-longas-com-julianne-moore-e-mateus-solano-entram-em-cartaz-veja-a-lista.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ilustrad/fq1604200307.htm,2006,http://www1.folha.uol.com.br/fsp/especial/fj2805200607.htm,2012,http://www1.folha.uol.com.br/ilustrada/1095900-crise-financeira-se-reflete-no-discurso-de-filmes-em-cannes.shtml,2016,http://guia.folha.uol.com.br/cinema/2016/04/1763112-longas-com-julianne-moore-e-mateus-solano-entram-em-cartaz-veja-a-lista.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ilustrad/fq1604200306.htm,2006,http://www1.folha.uol.com.br/folha/ilustrada/ult90u60646.shtml,2012,http://www1.folha.uol.com.br/fsp/ilustrada/44996-crise-financeira-se-reflete-no-discurso-de-filmes-em-cannes.shtml,2016,http://www.agora.uol.com.br/show/2016/04/1763310-medica-trata-de-esquizofrenicos-em-nise---o-coracao-da-loucura.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/opiniao/fz2004200302.htm,2006,http://www1.folha.uol.com.br/folha/ilustrada/ult90u60645.shtml,2012,http://www1.folha.uol.com.br/ilustrada/1092891-diretor-romeno-busca-segunda-palma-de-ouro-com-historia-de-exorcismo.shtml,2016,http://www1.folha.uol.com.br/paineldoleitor/2016/03/1746813-leitores-comentam-acao-da-pf-que-levou-lula-a-depor.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/cotidian/ff2004200316.htm,2006,http://www1.folha.uol.com.br/folha/ilustrada/ult90u60584.shtml,2012,http://www1.folha.uol.com.br/serafina/2012/06/1082102-excentrica-musa-indie-mora-em-carro-e-tem-manias-esquisitas.shtml,2016,https://www1.folha.uol.com.br/colunas/monicabergamo/2016/02/1743648-cardozo-pensa-de-novo-em-deixar-o-governo.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/cotidian/ff2004200317.htm,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq1404200629.htm,2012,http://www1.folha.uol.com.br/paineldoleitor/1068216-politica-penal-brasileira-e-utopica-e-ingenua-destaca-leitor.shtml,2017,http://www1.folha.uol.com.br/paineldoleitor/2017/10/1924059-leitor-ironiza-criticas-de-investidores-dos-eua-a-reforma-trabalhista.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u2282.shtml,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq2703200610.htm,2012,http://www1.folha.uol.com.br/bbc/1064318-garcom-e-condenado-por-decapitar-gerente-de-restaurante-em-clube-de-golfe.shtml,2017,http://www1.folha.uol.com.br/cotidiano/2017/09/1917043-estuprador-de-onibus-nao-e-criminoso-e-pode-sofrer-sindrome-diz-cientista.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u2283.shtml,2006,http://www1.folha.uol.com.br/fsp/opiniao/fz1903200605.htm,2012,http://www1.folha.uol.com.br/fsp/mundo/21209-explosiva-ela-privilegiava-a-emocao-na-vida-e-na-musica.shtml,2017,https://www1.folha.uol.com.br/ciencia/2017/09/1916032-cientistas-identificam-as-vozes-ouvidas-por-pacientes-esquizofrenicos.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ilustrad/fq2204200309.htm,2006,http://www1.folha.uol.com.br/fsp/ilustrad/fq1002200608.htm,2012,http://www1.folha.uol.com.br/livrariadafolha/1032711-leia-trecho-de-a-televisao-na-era-digital-sobre-reality-show.shtml,2017,http://www1.folha.uol.com.br/cotidiano/2017/05/1888877-para-drazio-varella-nao-e-possivel-acabar-com-a-cracolandia-em-sp.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/ilustrada/ult90u32287.shtml,2006,http://www1.folha.uol.com.br/folha/ilustrada/ult90u57143.shtml,2013,http://www1.folha.uol.com.br/ilustrada/2013/12/1382048-estudo-inedito-revela-que-homem-brasileiro-e-mais-baixo-que-roupas-vendidas-por-grifes.shtml,2018,http://www.agora.uol.com.br/defesadocidadao/2018/06/1972269-estado-atrasa-entrega-de-remedio-alto-de-custo.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/cotidian/ff0305200308.htm,2006,http://www1.folha.uol.com.br/fsp/cotidian/ff1201200617.htm,2013,http://www1.folha.uol.com.br/fsp/ilustrada/142598-quanta-baixaria.shtml,2018,https://www1.folha.uol.com.br/colunas/helioschwartsman/2018/04/sonhos-azuis.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/mais/fs0405200313.htm,2006,http://www1.folha.uol.com.br/folha/ilustrada/ult90u56428.shtml,2013,http://www1.folha.uol.com.br/livrariadafolha/2013/11/1370276-ditadura-brasil-coletanea-relato-analise.shtml,2018,https://www1.folha.uol.com.br/colunas/marcos-jank/2018/02/estamos-condenados-a-nos-casar-com-a-china.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/cotidiano/ult95u74314.shtml,,http://www1.folha.uol.com.br/fsp/folhatee/fm0201200605.htm,2013,http://www1.folha.uol.com.br/paineldoleitor/2013/10/1356144-leitor-elogia-artigo-sobre-a-democracia-brasileira.shtml,2018,http://www1.folha.uol.com.br/livrariadafolha/2018/01/1832784-medico-oncologista-mostra-como-genetica-influencia-nossas-vidas.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/cotidiano/ult95u74825.shtml,2007,http://www1.folha.uol.com.br/folha/ilustrada/ult90u355924.shtml,2013,http://www1.folha.uol.com.br/fsp/opiniao/133813-painel-do-leitor.shtml,2019,https://www1.folha.uol.com.br/ilustrada/2019/09/em-regiao-controlada-pela-milicia-desenhos-de-bispo-do-rosario-sao-revelados.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/esporte/fk2005200314.htm,2007,http://www1.folha.uol.com.br/fsp/brasil/fc2811200701.htm,2013,http://www1.folha.uol.com.br/opiniao/2013/10/1353763-janaina-conceicao-paschoal-republica-esquizofrenica.shtml,2019,https://www1.folha.uol.com.br/ciencia/2019/01/james-watson-atrai-criticas-mundiais-com-falas-sobre-genetica-raca-e-inteligencia.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/mais/fs0106200305.htm,2007,http://www1.folha.uol.com.br/fsp/brasil/fc2111200706.htm,2013,http://www1.folha.uol.com.br/fsp/opiniao/133023-republica-esquizofrenica.shtml,2020,https://www1.folha.uol.com.br/mundo/2020/11/midia-dos-eua-encara-como-conservar-publico-de-orfaos-de-trump.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/mais/fs0106200311.htm,2007,http://www1.folha.uol.com.br/fsp/brasil/fc2111200704.htm,2013,http://www1.folha.uol.com.br/mundo/2013/07/1308731-analise-reacao-brasileira-a-espionagem-e-antiquada.shtml,2020,https://www1.folha.uol.com.br/ilustrissima/2020/11/estudo-aponta-parentesco-entre-textos-da-antiguidade-e-linguagem-de-criancas-e-loucos.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/equilibrio/eq0506200312.htm,2007,http://www1.folha.uol.com.br/fsp/brasil/fc2111200705.htm,2013,http://www1.folha.uol.com.br/fsp/mundo/118191-reacao-brasileira-a-espionagem-e-antiquada.shtml,2020,https://www1.folha.uol.com.br/cotidiano/2020/08/racismo-e-descaso-afetam-saude-mental-de-pessoas-negras.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u2464.shtml,2007,http://www1.folha.uol.com.br/folha/brasil/ult96u345755.shtml,2013,http://www1.folha.uol.com.br/colunas/manueldacosta/2013/06/1291771-obra-classica-de-voltaire-ganha-duas-novas-traducoes.shtml,2020,https://www1.folha.uol.com.br/ilustrada/2020/05/palatnik-mergulhou-em-luz-e-formas-para-criar-maquinas-de-extase.shtml,,,,,
2003,http://www1.folha.uol.com.br/fsp/ilustrad/fq0706200309.htm,2007,http://www1.folha.uol.com.br/colunas/zapping/338921-priscila-fantin-ignora-o-ex-duda-nagle-na-globo.shtml,2013,http://www1.folha.uol.com.br/mundo/2013/05/1286079-analise-visita-de-vice-atualiza-agenda-dos-eua-para-o-brasil.shtml,2020,https://www1.folha.uol.com.br/seminariosfolha/2020/03/maior-especialista-em-doenca-rara-e-o-paciente-defendem-debatedoras.shtml,,,,,
2003,http://www1.folha.uol.com.br/folha/ilustrada/ult90u33864.shtml,2007,http://www1.folha.uol.com.br/folha/colunas/zapping/ult3954u338921.shtml,2013,http://www1.folha.uol.com.br/ilustrissima/2013/05/1279080-doencas-mentais-realmente-existem.shtml,,,,,,,
2003,http://www1.folha.uol.com.br/folha/dinheiro/ult91u68902.shtml,2007,http://www1.folha.uol.com.br/folha/ilustrada/ult90u337968.shtml,2013,http://guia.folha.uol.com.br/passeios/1264977-projeto-13noir-reune-13-artistas-em-cenas-psicoticas-veja-trechos-e-fotos.shtml,,,,,,,
